transaction_id,txn_date,year,year_month,customer_code,region,qty,unit_price,item_supply_amount,supply_amount,tax,total_amount,is_modified,invoice_type,issue_type,receipt_type
T0884,2025-09-30,2025,2025-09,C17,서울특별시 송파구,53060,353,18730180,27399280,2739928,30139208,N,세금계산서,ASP발급,청구
T0885,2025-09-30,2025,2025-09,C14,전북특별자치도 군산시,509150,325,165473750,165473750,16547375,182021125,N,세금계산서,ASP발급,청구
T0886,2025-09-30,2025,2025-09,C04,부산광역시 수영구,6774736,14,94846304,198889402,19888939,218778341,N,세금계산서,ASP발급,청구
T0887,2025-09-30,2025,2025-09,C16,경기도 하남시,322349,15,4835235,26662635,2666263,29328898,N,세금계산서,ASP발급,청구
T0888,2025-09-30,2025,2025-09,C08,경기도 용인시,,,152261,1152261,115226,1267487,N,세금계산서,ASP발급,청구
T0889,2025-09-30,2025,2025-09,C04,부산광역시 수영구,543750,280,152250000,152250000,15225000,167475000,N,세금계산서,ASP발급,청구
T0890,2025-09-30,2025,2025-09,C04,부산광역시 수영구,1000000,350,350000000,350000000,35000000,385000000,N,세금계산서,ASP발급,청구
T0891,2025-09-30,2025,2025-09,C21,서울특별시 은평구,131183,18,2361294,2816294,281629,3097923,N,세금계산서,ASP발급,청구
T0892,2025-09-30,2025,2025-09,C01,경상북도 안동시,2037560,350,713146000,753929950,75392995,829322945,N,세금계산서,ASP발급,청구
T0893,2025-09-30,2025,2025-09,C01,경상북도 안동시,694220,14,9719080,9719080,971908,10690988,N,세금계산서,ASP발급,청구
T0894,2025-09-30,2025,2025-09,C01,경상북도 안동시,26480,380,10062400,10062400,1006240,11068640,N,세금계산서,ASP발급,청구
T0895,2025-09-30,2025,2025-09,C01,경상북도 안동시,1000000,343,343000000,343000000,34300000,377300000,N,세금계산서,ASP발급,청구
T0896,2025-09-30,2025,2025-09,C41,서울특별시 중구,,,16192885,16192885,1619288,17812173,N,세금계산서,ASP발급,청구
T0897,2025-09-30,2025,2025-09,C16,경기도 하남시,-322349,15,-4835235,-26662635,-2666263,-29328898,Y,수정세금계산서,ASP발급,청구
T0898,2025-09-30,2025,2025-09,C16,경기도 하남시,322349,15,4835235,4955235,495523,5450758,Y,수정세금계산서,ASP발급,청구
T0899,2025-09-30,2025,2025-09,C16,경기도 하남시,-322349,15,-4835235,-4955235,-495523,-5450758,Y,수정세금계산서,ASP발급,청구
T0900,2025-09-30,2025,2025-09,C16,경기도 하남시,322349,15,4835235,26662635,2666263,29328898,Y,수정세금계산서,ASP발급,청구
T0901,2025-10-01,2025,2025-10,C39,경상남도 창원시,,,1000000,1000000,100000,1100000,N,세금계산서,ASP발급,청구
T0902,2025-10-10,2025,2025-10,C07,경상남도 창원시,1000000,338,338000000,338000000,33800000,371800000,N,세금계산서,ASP발급,청구
T0903,2025-10-13,2025,2025-10,C28,경상남도 창녕군,10,20000,200000,400000,40000,440000,N,세금계산서,인터넷발급,청구
T0904,2025-10-16,2025,2025-10,C18,대구광역시 달서구,2,20000,40000,140000,14000,154000,N,세금계산서,인터넷발급,청구
T0905,2025-10-16,2025,2025-10,C18,대구광역시 달서구,5,20000,100000,300000,30000,330000,N,세금계산서,인터넷발급,청구
T0906,2025-10-16,2025,2025-10,C28,경상남도 창녕군,6,20000,120000,320000,32000,352000,N,세금계산서,인터넷발급,청구
T0907,2025-10-20,2025,2025-10,C18,대구광역시 달서구,1,20000,20000,120000,12000,132000,N,세금계산서,인터넷발급,청구
T0908,2025-10-20,2025,2025-10,C04,부산광역시 수영구,,,1000000,1000000,100000,1100000,N,세금계산서,ASP발급,청구
T0909,2025-10-23,2025,2025-10,C18,대구광역시 달서구,10,20000,200000,4170000,417000,4587000,N,세금계산서,인터넷발급,청구
T0910,2025-10-23,2025,2025-10,C28,경상남도 창녕군,,,5980000,6960000,696000,7656000,N,세금계산서,인터넷발급,청구
T0911,2025-10-23,2025,2025-10,C28,경상남도 창녕군,,,2465000,3045000,304500,3349500,N,세금계산서,인터넷발급,청구
T0912,2025-10-24,2025,2025-10,C42,경기도 부천시,13160,380,5000800,5000800,500080,5500880,N,세금계산서,ASP발급,청구
T0913,2025-10-29,2025,2025-10,C18,대구광역시 달서구,4,20000,80000,180000,18000,198000,N,세금계산서,인터넷발급,청구
T0914,2025-10-30,2025,2025-10,C18,대구광역시 달서구,,,350000,450000,45000,495000,N,세금계산서,인터넷발급,청구
T0915,2025-10-30,2025,2025-10,C18,대구광역시 달서구,,,700000,900000,90000,990000,N,세금계산서,인터넷발급,청구
T0916,2025-10-31,2025,2025-10,C13,서울특별시 강남구,111760,359,40121840,40121840,4012184,44134024,N,세금계산서,ASP발급,청구
T0917,2025-10-31,2025,2025-10,C03,서울특별시 송파구,300000,370,111000000,111000000,11100000,122100000,N,세금계산서,ASP발급,청구
T0918,2025-10-31,2025,2025-10,C03,서울특별시 송파구,550920,343,188965560,188965560,18896556,207862116,N,세금계산서,ASP발급,청구
T0919,2025-10-31,2025,2025-10,C05,경기도 평택시,461720,370,170836400,170836400,17083640,187920040,N,세금계산서,ASP발급,청구
T0920,2025-10-31,2025,2025-10,C18,대구광역시 달서구,74800,350,26180000,26180000,2618000,28798000,N,세금계산서,ASP발급,청구
T0921,2025-10-31,2025,2025-10,C07,경상남도 창원시,,,2185000,2185000,218500,2403500,N,세금계산서,ASP발급,청구
T0922,2025-10-31,2025,2025-10,C07,경상남도 창원시,,,630000,630000,63000,693000,N,세금계산서,ASP발급,청구
T0923,2025-10-31,2025,2025-10,C02,경상남도 김해시,612620,328,200939360,200939360,20093936,221033296,N,세금계산서,ASP발급,청구
T0924,2025-10-31,2025,2025-10,C21,서울특별시 은평구,,,4992346,4992346,499235,5491581,N,세금계산서,ASP발급,청구
T0925,2025-10-31,2025,2025-10,C07,경상남도 창원시,132130,379,50077270,50077270,5007727,55084997,N,세금계산서,ASP발급,청구
T0926,2025-10-31,2025,2025-10,C04,부산광역시 수영구,5905809,12,70869708,150802376,15080236,165882612,N,세금계산서,ASP발급,청구
T0927,2025-10-31,2025,2025-10,C04,부산광역시 수영구,76110,280,21310800,21310800,2131080,23441880,N,세금계산서,ASP발급,청구
T0928,2025-10-31,2025,2025-10,C01,경상북도 안동시,2011418,343,689916374,807489524,80748952,888238476,N,세금계산서,ASP발급,청구
T0929,2025-10-31,2025,2025-10,C01,경상북도 안동시,645080,14,9031120,9031120,903112,9934232,N,세금계산서,ASP발급,청구
T0930,2025-10-31,2025,2025-10,C01,경상북도 안동시,29200,300,8760000,8760000,876000,9636000,N,세금계산서,ASP발급,청구
T0931,2025-10-31,2025,2025-10,C01,경상북도 안동시,48710,380,18509800,18509800,1850980,20360780,N,세금계산서,ASP발급,청구
T0932,2025-10-31,2025,2025-10,C01,경상북도 안동시,-2011418,343,-689916374,-807489524,-80748952,-888238476,Y,수정세금계산서,ASP발급,청구
T0933,2025-10-31,2025,2025-10,C01,경상북도 안동시,1011418,343,346916374,464489524,46448952,510938476,Y,수정세금계산서,ASP발급,청구
T0934,2025-10-31,2025,2025-10,C10,서울특별시 강동구,4346819,15,65202285,65202285,6520228,71722513,N,세금계산서,ASP발급,청구
T0935,2025-10-31,2025,2025-10,C20,인천광역시 중구,,,26140000,26140000,2614000,28754000,N,세금계산서,ASP발급,청구
T0936,2025-10-31,2025,2025-10,C14,전북특별자치도 군산시,509550,325,165603750,165603750,16560375,182164125,N,세금계산서,ASP발급,청구
T0937,2025-10-31,2025,2025-10,C12,경기도 용인시,900,298,268200,268200,26820,295020,N,세금계산서,ASP발급,청구
T0938,2025-10-31,2025,2025-10,C08,경기도 용인시,,,379418,572548,57254,629802,N,세금계산서,ASP발급,청구
T0939,2025-10-31,2025,2025-10,C17,서울특별시 송파구,26090,357,9314130,23107250,2310725,25417975,N,세금계산서,ASP발급,청구
T0940,2025-11-03,2025,2025-11,C09,전라북도 전주시,1000000,351,351000000,351000000,35100000,386100000,N,세금계산서,ASP발급,청구
T0941,2025-11-03,2025,2025-11,C39,경상남도 창원시,,,1000000,1000000,100000,1100000,N,세금계산서,ASP발급,청구
T0942,2025-11-05,2025,2025-11,C18,대구광역시 달서구,1,20000,20000,120000,12000,132000,N,세금계산서,인터넷발급,청구
T0943,2025-11-06,2025,2025-11,C41,서울특별시 중구,130880,7,916160,916160,91616,1007776,N,세금계산서,ASP발급,영수
T0944,2025-11-13,2025,2025-11,C18,대구광역시 달서구,3,20000,60000,160000,16000,176000,N,세금계산서,인터넷발급,청구
T0945,2025-11-18,2025,2025-11,C11,서울특별시 중구,500000,385,192500000,192500000,19250000,211750000,N,세금계산서,ASP발급,청구
T0946,2025-11-19,2025,2025-11,C18,대구광역시 달서구,1,20000,20000,120000,12000,132000,N,세금계산서,인터넷발급,청구
T0947,2025-11-19,2025,2025-11,C33,경상남도 밀양시,25800,352,9081600,9081600,908160,9989760,N,세금계산서,ASP발급,청구
T0948,2025-11-20,2025,2025-11,C04,부산광역시 수영구,,,1000000,1000000,100000,1100000,N,세금계산서,ASP발급,청구
T0949,2025-11-26,2025,2025-11,C35,서울 강남구,150000,400,60000000,60000000,6000000,66000000,N,세금계산서,ASP발급,청구
T0950,2025-11-27,2025,2025-11,C12,경기도 용인시,800000,385,308000000,308000000,30800000,338800000,N,세금계산서,ASP발급,청구
T0951,2025-11-28,2025,2025-11,C41,서울특별시 중구,20567,7,143969,143969,14397,158366,N,세금계산서,ASP발급,청구
T0952,2025-11-28,2025,2025-11,C10,서울특별시 강동구,1500981,15,22514715,22514715,2251471,24766186,N,세금계산서,ASP발급,청구
T0953,2025-11-28,2025,2025-11,C13,서울특별시 강남구,144360,368,53124480,53124480,5312448,58436928,N,세금계산서,ASP발급,청구
T0954,2025-11-30,2025,2025-11,C20,인천광역시 중구,,,18430000,18430000,1843000,20273000,N,세금계산서,ASP발급,청구
T0955,2025-11-30,2025,2025-11,C05,경기도 평택시,467160,370,172849200,172849200,17284920,190134120,N,세금계산서,ASP발급,청구
T0956,2025-11-30,2025,2025-11,C02,경상남도 김해시,968000,328,317504000,317504000,31750400,349254400,N,세금계산서,ASP발급,청구
T0957,2025-11-30,2025,2025-11,C18,대구광역시 달서구,143620,350,50267000,50267000,5026700,55293700,N,세금계산서,ASP발급,청구
T0958,2025-11-30,2025,2025-11,C07,경상남도 창원시,78560,379,29774240,29774240,2977424,32751664,N,세금계산서,ASP발급,청구
T0959,2025-11-30,2025,2025-11,C03,서울특별시 송파구,350000,370,129500000,129500000,12950000,142450000,N,세금계산서,ASP발급,청구
T0960,2025-11-30,2025,2025-11,C03,서울특별시 송파구,-350000,370,-129500000,-129500000,-12950000,-142450000,Y,수정세금계산서,ASP발급,청구
T0961,2025-11-30,2025,2025-11,C03,서울특별시 송파구,416290,370,154027300,154027300,15402730,169430030,Y,수정세금계산서,ASP발급,청구
T0962,2025-11-30,2025,2025-11,C16,경기도 하남시,7810,350,2733500,2733500,273350,3006850,N,세금계산서,ASP발급,청구
T0963,2025-11-30,2025,2025-11,C16,경기도 하남시,103970,405,42107850,52470150,5247015,57717165,N,세금계산서,ASP발급,청구
T0964,2025-11-30,2025,2025-11,C01,경상북도 안동시,2035083,343,698033469,698033469,69803346,767836815,N,세금계산서,ASP발급,청구
T0965,2025-11-30,2025,2025-11,C01,경상북도 안동시,52970,395,20923150,20923150,2092315,23015465,N,세금계산서,ASP발급,청구
T0966,2025-11-30,2025,2025-11,C01,경상북도 안동시,693480,14,9708720,9708720,970872,10679592,N,세금계산서,ASP발급,청구
T0967,2025-11-30,2025,2025-11,C03,서울특별시 송파구,350000,353,123550000,123550000,12355000,135905000,N,세금계산서,ASP발급,청구
T0968,2025-11-30,2025,2025-11,C03,서울특별시 송파구,25050,420,10521000,10521000,1052100,11573100,N,세금계산서,ASP발급,청구
T0969,2025-11-30,2025,2025-11,C33,경상남도 밀양시,25830,365,9427950,9427950,942795,10370745,N,세금계산서,ASP발급,청구
T0970,2025-11-30,2025,2025-11,C17,서울특별시 송파구,14300,374,5348200,5348200,534820,5883020,N,세금계산서,ASP발급,청구
T0971,2025-11-30,2025,2025-11,C04,부산광역시 수영구,101080,280,28302400,28302400,2830240,31132640,N,세금계산서,ASP발급,청구
T0972,2025-11-30,2025,2025-11,C04,부산광역시 수영구,4088706,13,53153178,149112032,14911201,164023233,N,세금계산서,ASP발급,청구
T0973,2025-11-30,2025,2025-11,C33,경상남도 밀양시,-25830,365,-9427950,-9427950,-942795,-10370745,Y,수정세금계산서,ASP발급,청구
T0974,2025-11-30,2025,2025-11,C08,경기도 용인시,,,61701,911701,91170,1002871,N,세금계산서,ASP발급,청구
T0975,2025-11-30,2025,2025-11,C08,경기도 용인시,135910,405,55043550,76312350,7631235,83943585,N,세금계산서,ASP발급,청구
T0976,2025-11-30,2025,2025-11,C14,전북특별자치도 군산시,381660,356,135870960,135870960,13587096,149458056,N,세금계산서,ASP발급,청구
T0977,2025-11-30,2025,2025-11,C01,경상북도 안동시,1102,363,400026,400026,40002,440028,N,세금계산서,ASP발급,청구
T0978,2025-11-30,2025,2025-11,C01,경상북도 안동시,-1102,363,-400026,-400026,-40002,-440028,Y,수정세금계산서,ASP발급,청구
T0979,2025-11-30,2025,2025-11,C01,경상북도 안동시,1102000,363,400026000,400026000,40002600,440028600,Y,수정세금계산서,ASP발급,청구
T0980,2025-11-30,2025,2025-11,C14,전북특별자치도 군산시,-381660,356,-135870960,-135870960,-13587096,-149458056,Y,수정세금계산서,ASP발급,청구
T0981,2025-11-30,2025,2025-11,C14,전북특별자치도 군산시,381280,356,135735680,135735680,13573568,149309248,Y,수정세금계산서,ASP발급,청구
T0982,2025-12-01,2025,2025-12,C09,전라북도 전주시,500000,355,177500000,177500000,17750000,195250000,N,세금계산서,ASP발급,청구
T0983,2025-12-01,2025,2025-12,C07,경상남도 창원시,500000,355,177500000,177500000,17750000,195250000,N,세금계산서,ASP발급,청구
T0984,2025-12-01,2025,2025-12,C39,경상남도 창원시,,,1000000,1000000,100000,1100000,N,세금계산서,ASP발급,청구
T0985,2025-12-04,2025,2025-12,C33,경상남도 밀양시,25830,365,9427950,9427950,942795,10370745,Y,수정세금계산서,ASP발급,청구
T0986,2025-12-18,2025,2025-12,C07,경상남도 창원시,1000000,357,357000000,357000000,35700000,392700000,N,세금계산서,ASP발급,청구
T0987,2025-12-18,2025,2025-12,C04,부산광역시 수영구,,,1000000,1000000,100000,1100000,N,세금계산서,ASP발급,청구
T0988,2025-12-19,2025,2025-12,C01,경상북도 안동시,245000,363,88935000,88935000,8893500,97828500,N,세금계산서,ASP발급,청구
T0989,2025-12-19,2025,2025-12,C01,경상북도 안동시,-245000,363,-88935000,-88935000,-8893500,-97828500,Y,수정세금계산서,ASP발급,청구
T0990,2025-12-19,2025,2025-12,C01,경상북도 안동시,241500,363,87664500,87664500,8766450,96430950,Y,수정세금계산서,ASP발급,청구
T0991,2025-12-29,2025,2025-12,C42,경기도 부천시,25390,390,9902100,9902100,990210,10892310,N,세금계산서,ASP발급,청구
T0992,2025-12-30,2025,2025-12,C07,경상남도 창원시,,,200000,320000,32000,352000,N,세금계산서,ASP발급,청구
T0993,2025-12-30,2025,2025-12,C07,경상남도 창원시,,,200000,320000,32000,352000,N,세금계산서,ASP발급,청구
T0994,2025-12-30,2025,2025-12,C07,경상남도 창원시,,,200000,320000,32000,352000,N,세금계산서,ASP발급,청구
T0995,2025-12-30,2025,2025-12,C07,경상남도 창원시,,,200000,320000,32000,352000,N,세금계산서,ASP발급,청구
T0996,2025-12-30,2025,2025-12,C07,경상남도 창원시,,,-200000,-320000,-32000,-352000,Y,수정세금계산서,ASP발급,청구
T0997,2025-12-30,2025,2025-12,C07,경상남도 창원시,,,-200000,-320000,-32000,-352000,Y,수정세금계산서,ASP발급,청구
T0998,2025-12-30,2025,2025-12,C07,경상남도 창원시,,,-200000,-320000,-32000,-352000,Y,수정세금계산서,ASP발급,청구
T0999,2025-12-30,2025,2025-12,C07,경상남도 창원시,,,-200000,-320000,-32000,-352000,Y,수정세금계산서,ASP발급,청구
T1000,2025-12-31,2025,2025-12,C13,서울특별시 강남구,170740,375,64027500,64027500,6402750,70430250,N,세금계산서,ASP발급,청구
T1001,2025-12-31,2025,2025-12,C05,경기도 평택시,216500,370,80105000,137245860,13724586,150970446,N,세금계산서,ASP발급,청구
T1002,2025-12-31,2025,2025-12,C17,서울특별시 송파구,25340,405,10262700,10262700,1026270,11288970,N,세금계산서,ASP발급,청구
T1003,2025-12-31,2025,2025-12,C45,경상남도 창원시,27980,387,10828260,10828260,1082826,11911086,N,세금계산서,ASP발급,청구
T1004,2025-12-31,2025,2025-12,C12,경기도 용인시,1200000,385,462000000,462000000,46200000,508200000,N,세금계산서,ASP발급,청구
T1005,2025-12-31,2025,2025-12,C12,경기도 용인시,-1200000,385,-462000000,-462000000,-46200000,-508200000,Y,수정세금계산서,ASP발급,청구
T1006,2025-12-31,2025,2025-12,C12,경기도 용인시,500000,385,192500000,192500000,19250000,211750000,Y,수정세금계산서,ASP발급,청구
